Order ID,Date,Status,Fulfilment,Sales Channel,Ship Service Level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,Ship City,Ship State,Ship Postal Code,Ship Country,Promotion IDs,B2B,Fulfilled By,Is Valid Order
402-0362838-6981179,2022-06-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0088,J0088-TP-M,Top,M,B092D2GLW2,Shipped,1,INR,497.0,Chennai,Tamil Nadu,600127.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-5VXFLMD6EKIFC,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,True
405-4659726-9701956,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,NW008,NW008-ST-CP-M,Set,M,B0922TLC46,Shipped,1,INR,558.0,Kotananduru,Andhra Pradesh,533407.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
407-5227400-3665133,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,JNE3613,JNE3613-KR-XL,kurta,XL,B08XVKMPHJ,Shipped,1,INR,399.0,Nagpur,Maharashtra,421201.0,IN,Duplicated A12RHGVGRWOT3S 1560498941486,False,,True
404-5182822-5031533,2022-06-05,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3608,JNE3608-KR-M,kurta,M,B08TGX4J2J,Shipped,1,INR,345.0,Durgapur,West Bengal,713216.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-WJNFN7RN4AM56,Amazon PLCC Free-Financing Universal Merchant AAT-KRZXHZ23VMAKE,Amazon PLCC Free-Financing Universal Merchant AAT-JFJ3LQYIIZRGU,Amazon PLCC Free-Financing Universal Merchant AAT-5VXFLMD6EKIFC,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False
406-0689184-8149945,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-XXXL,Set,3XL,B09NDHQMKC,Shipped,1,INR,666.0,Ahmedabad,Gujarat,380058.0,IN,,False,,True
406-2156026-1325115,2022-06-05,Cancelled,Merchant,Amazon.in,Standard,SET184,SET184-KR-PP-XXXL,Set,3XL,B08W98B8ZN,,0,,,New Delhi,Delhi,110053.0,IN,,False,Easy Ship,False
408-8910096-4481132,2022-06-05,Cancelled,Amazon,Amazon.in,Expedited,JNE3763,JNE3763-KR-M,kurta,M,B09K3XD5K3,Unshipped,1,INR,459.0,Alwar,Rajasthan,321605.0,IN,,False,,False
402-4956148-6617164,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,SET203,SET203-KR-DPT-XXL,Set,XXL,B08MYT5M7N,Shipped,1,INR,429.0,Faridabad,Haryana,121003.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
404-2744043-1667524,2022-06-05,Cancelled,Amazon,Amazon.in,Expedited,JNE3715,JNE3715-KR-S,kurta,S,B09G2SYZCM,Cancelled,0,,,Kumbakonam,Tamil Nadu,612001.0,IN,,False,,False
403-7445786-7733153,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,SET360,SET360-KR-NP-XL,Set,XL,B09QJLG4DF,Shipped,1,INR,1338.0,Gurugram,Haryana,122003.0,IN,,False,,True
402-1986597-9938702,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,Shipped,1,INR,1163.0,Karoran,Punjab,160103.0,IN,,False,,True
406-6363215-4089161,2022-06-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET288,SET288-KR-NP-L,Set,L,B09M6SCRZ6,Shipped,1,INR,650.0,Mumbai,Maharashtra,400065.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,True
405-1642772-3440337,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,JNE3837,JNE3837-KR-M,kurta,M,B09RKCMWVM,Shipped,1,INR,533.0,Ghaziabad,Uttar Pradesh,201016.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
407-5538908-8226738,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,JNE3739,JNE3739-KR-L,kurta,L,B099FC39QH,Shipped,1,INR,441.0,Bengaluru,Karnataka,560052.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
405-8575292-5303517,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,J0005,J0005-DR-S,Western Dress,S,B08B3YK5R3,Shipped,1,INR,1249.0,Warangal,Telangana,506001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
405-7025027-8901900,2022-06-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3776,JNE3776-KR-XL,kurta,XL,B09K3YYJP5,Shipped,1,INR,301.0,Ernakulam,Kerala,682034.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4,Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,True
408-5240081-8679553,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,SET184,SET184-KR-PP-L,Set,L,B08W9P5TV7,Shipped,1,INR,573.0,Azamgarh,Uttar Pradesh,276001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
407-3443701-1733143,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,JNE3761,JNE3761-KR-XL,kurta,XL,B099NM4XNX,Shipped,1,INR,301.0,Pannaipuram,Tamil Nadu,625524.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
402-5018909-4661949,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,J0210,J0210-DR-XL,Ethnic Dress,XL,B098322SHW,Shipped,1,INR,1125.0,Pune,Maharashtra,411016.0,IN,,False,,True
405-9634338-9986705,2022-06-05,Cancelled,Amazon,Amazon.in,Expedited,J0280,J0280-SKD-S,Set,S,B08QGM7FCC,Unshipped,1,INR,1473.0,Bhopal,Madhya Pradesh,462003.0,IN,,False,,False
404-4644516-2241149,2022-06-05,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3793,JNE3793-KR-XXL,kurta,XXL,B09NQ8GLM5,Shipped,1,INR,349.0,Chennai,Tamil Nadu,600113.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-3CSO6PTXOFDTO,Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4,Amazon PLCC Free-Financing Universal Merchant AAT-OKGJFROBK4ZB4,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,True
404-9734570-1956309,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,BL087,BL087-S,Blouse,S,B08424P31T,Shipped,1,INR,647.0,Bengaluru,Karnataka,560076.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
408-9964559-9341903,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,SET245,SET245-KR-NP-S,Set,S,B08XQ8Q3CK,Shipped,1,INR,999.0,Noida,Uttar Pradesh,201301.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
171-4080057-4873100,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,J0097,J0097-KR-L,kurta,L,B08BJR2R7M,Shipped,1,INR,534.0,Khopoli,Maharashtra,410203.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
171-6542219-7685141,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-S,Western Dress,S,B099NR7612,Shipped,1,INR,1168.0,Berhampore,West Bengal,742101.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
402-9875738-8358713,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,JNE3702,JNE3702-KR-XXXL,kurta,3XL,B093ZRBGR9,Shipped,1,INR,325.0,Kanchikacherla,Andhra Pradesh,521180.0,IN,,False,,True
403-4211634-1799555,2022-06-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3546,JNE3546-KR-L,kurta,L,B08HHJRFQP,Shipped,1,INR,468.0,Chittoor,Andhra Pradesh,517001.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,True
404-4137363-1717922,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,SET098,SET098-KR-PP-M,Set,M,B07X3K4L82,Shipped,1,INR,759.0,Sunabeda,Odisha,763002.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
408-0273787-7489100,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,JNE3794,JNE3794-KR-L,kurta,L,B09HMSSM5B,Shipped,1,INR,517.0,Thiruvananthapuram,Kerala,695011.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
402-6239618-9474766,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,JNE3639,JNE3639-TP-N-L,Top,L,B08ZJ37HW4,Shipped,1,INR,693.0,Jaipur,Rajasthan,302034.0,IN,,False,,True
171-4700299-4547516,2022-06-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3030,JNE3030-KR-XL,kurta,XL,B07JKZNYPH,Shipped,1,INR,736.0,Bengaluru,Karnataka,560064.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,True
406-2153064-3297933,2022-06-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3373,JNE3373-KR-XXXL,kurta,3XL,B082W7MZVQ,Shipped,1,INR,376.0,Spsr Nellore District,Andhra Pradesh,524126.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,True
405-1717211-2505921,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,JNE3763,JNE3763-KR-XS,kurta,XS,B09K3WH8Q7,Shipped,1,INR,459.0,Hyderabad,Telangana,500097.0,IN,,False,,True
408-6793738-1600334,2022-06-06,Cancelled,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-XL,Set,XL,B09NDMP4XK,Cancelled,0,,,Ganderbal,Jammu & Kashmir,191201.0,IN,,False,,False
405-0274761-7250742,2022-06-06,Cancelled,Amazon,Amazon.in,Expedited,JNE3294,JNE3294-KR-XXL,kurta,XXL,B07R41S1YG,Cancelled,0,,,Bangalore,Karnataka,560019.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
407-8513302-5467552,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,JNE3784,JNE3784-KR-M,kurta,M,B09K3Y42F5,Shipped,1,INR,496.0,Robertsonpet,Karnataka,563122.0,IN,,False,,True
402-3523590-5653965,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,JNE3837,JNE3837-KR-M,kurta,M,B09RKCMWVM,Shipped,1,INR,533.0,Jamshedpur,Jharkhand,831005.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
407-9821980-9313116,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-S,Set,S,B0894X27FC,Shipped,1,INR,664.0,Bangalore,Karnataka,560070.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
171-2708369-4645918,2022-06-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET182,SET182-KR-DH-L,Set,L,B085HRLT87,Shipped,1,INR,699.0,Pune,Maharashtra,411041.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-ZBCRDPHJI4UDO,Amazon PLCC Free-Financing Universal Merchant AAT-CMBNOJYSQPOPS,Amazon PLCC Free-Financing Universal Merchant AAT-IBN3WODYJ44YC,Amazon PLCC Free-Financing Universal Merchant AAT-W2F65W44TEYES,Amazon PLCC Free-Financing Universal Merchant AAT-ZBGDWJCP6BTLE,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,True
404-2228446-6935553,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,J0354,J0354-KR-S,kurta,S,B09811THSB,Shipped,1,INR,635.0,Lucknow,Uttar Pradesh,226021.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
405-1204947-6018760,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,SET286,SET286-KR-NP-XXXL,Set,3XL,B099NK23VT,Shipped,1,INR,626.0,Tumakuru,Karnataka,572104.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
171-5736858-1665915,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,JNE3805,JNE3805-KR-M,kurta,M,B09K3TFNR8,Shipped,1,INR,487.0,Puduvayal,Tamil Nadu,630108.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
407-5054171-6814740,2022-06-06,Cancelled,Amazon,Amazon.in,Expedited,JNE3784,JNE3784-KR-M,kurta,M,B09K3Y42F5,Unshipped,1,INR,496.0,Robertsonpet,Karnataka,563122.0,IN,,False,,False
408-6701596-4594757,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-S,kurta,S,B08WPTJBBD,Shipped,1,INR,457.0,Elamakkara Kochi,Kerala,682026.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
402-5383089-1124342,2022-06-06,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5026,MEN5026-KR-XXXL,kurta,3XL,B08YZ1PW81,Shipped,1,INR,709.0,Navi Mumbai,Maharashtra,410210.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-Z7SKZOEIDWRU4,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,True
406-6362251-4272331,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,PJNE3399,PJNE3399-KR-N-5XL,kurta,5XL,B09LD4YZCR,Shipped,1,INR,760.0,Bengaluru,Karnataka,560001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
406-9088643-7480312,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-XS,Set,XS,B09NDKGZ6V,Shipped,1,INR,666.0,Bhiwadi,Rajasthan,301019.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
408-5968939-6685133,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,J0306,J0306-DR-XS,Western Dress,XS,B099NS6GHG,Shipped,1,INR,1044.0,Noida,Uttar Pradesh,201303.0,IN,,False,,True
404-8294477-8639565,2022-06-06,Cancelled,Amazon,Amazon.in,Expedited,SET186,SET186-KR-DH-S,Set,S,B08B3Z86XY,Unshipped,1,INR,599.0,Ongole,Andhra Pradesh,523001.0,IN,,False,,False
402-1741253-1150763,2022-06-07,Shipped,Amazon,Amazon.in,Expedited,SET220,SET220-KR-PP-S,Set,S,B08MXC65V6,Shipped,1,INR,1139.0,Antah,Rajasthan,325209.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,True
405-5711044-1028368,2022-06-07,Shipped,Amazon,Amazon.in,Expedited,JNE3714,JNE3714-KR-L,kurta,L,B099NQB2S9,Shipped,1,INR,487.0,Pune,Maharashtra,411041.0,IN,,False,,True
